Vmax_export_umol_min_mg,Km_export_Arg_mM,Arg_e_gL
0.00206913808111479,18.963450953661248,0.00411495988410552
0.00206913808111479,21.406661993596977,0.0036658956668814534
0.00206913808111479,24.164651192858756,0.0032638579794123253
0.00206913808111479,27.277973905842597,0.002904329601403378
0.00206913808111479,30.79241055330133,0.0025831430545298862
0.00206913808111479,34.75963980887802,0.002296471530409933
0.00206913808111479,39.23799851757307,0.0020408155551537065
0.00206913808111479,44.293339520504134,0.0018129866579155581
0.00206913808111479,49.99999999999999,0.0016100890906594438
0.0026366508987303583,5.000000000000001,0.017259848699972612
0.0026366508987303583,5.644189458423447,0.015593262401171745
0.0026366508987303583,6.37137492851567,0.01406214397625733
0.0026366508987303583,7.192249441438314,0.012660113800494425
0.0026366508987303583,8.11888369594361,0.011380222192561431
0.0026366508987303583,9.164903554162182,0.010215146177114713
0.0026366508987303583,10.345690405573949,0.009157364775867621
0.0026366508987303583,11.678607345450612,0.008199310521963672
0.0026366508987303583,13.18325449365179,0.007333496450583479
0.0026366508987303583,14.881757208156595,0.006552619073098666
0.0026366508987303583,16.799091431418912,0.005849638776712532
0.0026366508987303583,18.963450953661248,0.005217839722734726
0.0026366508987303583,21.406661993596977,0.004650871681785855
0.0026366508987303583,24.164651192858756,0.004142776391557542
0.0026366508987303583,27.277973905842597,0.003688001003341184
0.0026366508987303583,30.79241055330133,0.0032814010456748296
0.0026366508987303583,34.75963980887802,0.0029182351192441535
0.0026366508987303583,39.23799851757307,0.002594153280974388
0.0026366508987303583,44.293339520504134,0.0023051808034429185
0.0026366508987303583,49.99999999999999,0.0020476987273351705
0.003359818286283781,5.000000000000001,0.021557421757851348
0.003359818286283781,5.644189458423447,0.01951213670096111
0.003359818286283781,6.37137492851567,0.017626522123014843
0.003359818286283781,7.192249441438314,0.015894299961339786
0.003359818286283781,8.11888369594361,0.014308272891320433
0.003359818286283781,9.164903554162182,0.012860577239822408
0.003359818286283781,10.345690405573949,0.01154291372112516
0.003359818286283781,11.678607345450612,0.010346751746818166
0.003359818286283781,13.18325449365179,0.009263505093307763
0.003359818286283781,14.881757208156595,0.008284678445265911
0.003359818286283781,16.799091431418912,0.007401985711109586
0.003359818286283781,18.963450953661248,0.006607442015977694
0.003359818286283781,21.406661993596977,0.005893431942502212
0.003359818286283781,24.164651192858756,0.005252756956081157
0.003359818286283781,27.277973905842597,0.0046786650763475015
0.003359818286283781,30.79241055330133,0.004164865799078273
0.003359818286283781,34.75963980887802,0.0037055330878125914
0.003359818286283781,39.23799851757307,0.003295298989246966
0.003359818286283781,44.293339520504134,0.002929240119228642
0.003359818286283781,49.99999999999999,0.0026028589458582394
0.004281332398719396,5.000000000000001,0.026778592596396807
0.004281332398719396,5.644189458423447,0.024295598904847053
0.004281332398719396,6.37137492851567,0.021995913513616946
0.004281332398719396,7.192249441438314,0.01987438019578742
0.004281332398719396,8.11888369594361,0.01792437911411324
0.004281332398719396,9.164903554162182,0.01613815321067171
0.004281332398719396,10.345690405573949,0.014507113220567623
0.004281332398719396,11.678607345450612,0.013022114369471663
0.004281332398719396,13.18325449365179,0.011673700343082523
0.004281332398719396,14.881757208156595,0.010452312417230441
0.004281332398719396,16.799091431418912,0.009348463582840718
0.004281332398719396,18.963450953661248,0.008352879028525785
0.004281332398719396,21.406661993596977,0.00745660544744952
0.004281332398719396,24.164651192858756,0.006651092345762192
0.004281332398719396,27.277973905842597,0.005928248902999297
0.004281332398719396,30.79241055330133,0.005280480037268811
0.004281332398719396,34.75963980887802,0.004700705228011621
0.004281332398719396,39.23799851757307,0.004182363409414859
0.004281332398719396,44.293339520504134,0.0037194069218402783
0.004281332398719396,49.99999999999999,0.003306287139838348
0.00545559478116852,5.000000000000001,0.0330353871225365
0.00545559478116852,5.644189458423447,0.030063196930887194
0.00545559478116852,6.37137492851567,0.027293692164727858
0.00545559478116852,7.192249441438314,0.024724567140396725
0.00545559478116852,8.11888369594361,0.022351229498084584
0.00545559478116852,9.164903554162182,0.020167219623921654
0.00545559478116852,10.345690405573949,0.018164612537035336
0.00545559478116852,11.678607345450612,0.016334391581751498
0.00545559478116852,13.18325449365179,0.014666786276757887
0.00545559478116852,14.881757208156595,0.013151569612362102
0.00545559478116852,16.799091431418912,0.011778312736838945
0.00545559478116852,18.963450953661248,0.010536597194982957
0.00545559478116852,21.406661993596977,0.009416186612197609
0.00545559478116852,24.164651192858756,0.008407160952470615
0.00545559478116852,27.277973905842597,0.007500017258831868
0.00545559478116852,30.79241055330133,0.006685741177415302
0.00545559478116852,34.75963980887802,0.005955853649929544
0.00545559478116852,39.23799851757307,0.005302437013713284
0.00545559478116852,44.293339520504134,0.004718144446303846
0.00545559478116852,49.99999999999999,0.004196196294290323
0.0069519279617756054,5.000000000000001,0.040400662738275035
0.0069519279617756054,5.644189458423447,0.036907756824948595
0.0069519279617756054,6.37137492851567,0.0336267404038095
0.0069519279617756054,7.192249441438314,0.030560842117762905
0.0069519279617756054,8.11888369594361,0.027709819748282048
0.0069519279617756054,9.164903554162182,0.025070485267938234
0.0069519279617756054,10.345690405573949,0.02263722363823519
0.0069519279617756054,11.678607345450612,0.020402489036460147
0.0069519279617756054,13.18325449365179,0.01835726579573818
0.0069519279617756054,14.881757208156595,0.016491485072668993
0.0069519279617756054,16.799091431418912,0.014794391819590387
0.0069519279617756054,18.963450953661248,0.01325485980677083
0.0069519279617756054,21.406661993596977,0.011861655071089501
0.0069519279617756054,24.164651192858756,0.010603650200350968
0.0069519279617756054,27.277973905842597,0.00946999330175606
0.0069519279617756054,30.79241055330133,0.008450236402779681
0.0069519279617756054,34.75963980887802,0.0075344284753410965
0.0069519279617756054,39.23799851757307,0.006713178354564591
0.0069519279617756054,44.293339520504134,0.005977692636141718
0.0069519279617756054,49.99999999999999,0.00531979326717781
0.008858667904100823,5.000000000000001,0.048871604909201546
0.008858667904100823,5.644189458423447,0.04486448116891059
0.008858667904100823,6.37137492851567,0.04105977627143821
0.008858667904100823,7.192249441438314,0.03747002269489625
0.008858667904100823,8.11888369594361,0.03410271690154937
0.008858667904100823,9.164903554162182,0.0309609279101116
0.008858667904100823,10.345690405573949,0.028043930244184407
0.008858667904100823,11.678607345450612,0.025347834684383307
0.008858667904100823,13.18325449365179,0.022866195116169098
0.008858667904100823,14.881757208156595,0.020590574825038257
0.008858667904100823,16.799091431418912,0.018511060555443385
0.008858667904100823,18.963450953661248,0.016616717242819348
0.008858667904100823,21.406661993596977,0.014895980334545745
0.008858667904100823,24.164651192858756,0.013336985904183083
0.008858667904100823,27.277973905842597,0.011927841286884264
0.008858667904100823,30.79241055330133,0.010656840746589047
0.008858667904100823,34.75963980887802,0.009512631802978098
0.008858667904100823,39.23799851757307,0.008484338404121335
0.008858667904100823,44.293339520504134,0.0075616472472074476
0.008858667904100823,49.99999999999999,0.006734863340489702
0.011288378916846888,5.000000000000001,0.058322996533385546
0.011288378916846888,5.644189458423447,0.05386907603293717
0.011288378916846888,6.37137492851567,0.049578793812906204
0.011288378916846888,7.192249441438314,0.045478556049042634
0.011288378916846888,8.11888369594361,0.04158797134846687
0.011288378916846888,9.164903554162182,0.03792042209349943
0.011288378916846888,10.345690405573949,0.034483737202243944
0.011288378916846888,11.678607345450612,0.03128091914802966
0.011288378916846888,13.18325449365179,0.028310886011266193
0.011288378916846888,14.881757208156595,0.02556919714499247
0.011288378916846888,16.799091431418912,0.023048738567964872
0.011288378916846888,18.963450953661248,0.020740351227759145
0.011288378916846888,21.406661993596977,0.018633391569864786
0.011288378916846888,24.164651192858756,0.016716219227933517
0.011288378916846888,27.277973905842597,0.01497661101605878
0.011288378916846888,30.79241055330133,0.013402103741862625
0.011288378916846888,34.75963980887802,0.01198027072805519
0.011288378916846888,39.23799851757307,0.010698938441698466
0.011288378916846888,44.293339520504134,0.009546350426728167
0.011288378916846888,49.99999999999999,0.008511285968672169
0.01438449888287663,5.000000000000001,0.0684584598690074
0.01438449888287663,5.644189458423447,0.0637094157127718
0.01438449888287663,6.37137492851567,0.05904549751210638
0.01438449888287663,7.192249441438314,0.05451113063529864
0.01438449888287663,8.11888369594361,0.050142620677375474
0.01438449888287663,9.164903554162182,0.04596835805892238
0.01438449888287663,10.345690405573949,0.04200929313597269
0.01438449888287663,11.678607345450612,0.03827959727354389
0.01438449888287663,13.18325449365179,0.0347874380027048
0.01438449888287663,14.881757208156595,0.03153580887862886
0.01438449888287663,16.799091431418912,0.028523366656782102
0.01438449888287663,18.963450953661248,0.025745239629870267
0.01438449888287663,21.406661993596977,0.023193781160785024
0.01438449888287663,24.164651192858756,0.020859251387541265
0.01438449888287663,27.277973905842597,0.018730417616848887
0.01438449888287663,30.79241055330133,0.01679507000567377
0.01438449888287663,34.75963980887802,0.015040453788400328
0.01438449888287663,39.23799851757307,0.013453622652124598
0.01438449888287663,44.293339520504134,0.012021720060029642
0.01438449888287663,49.99999999999999,0.010732196568395629
0.018329807108324356,5.000000000000001,0.07877974910502084
0.018329807108324356,5.644189458423447,0.07398463581549979
0.018329807108324356,6.37137492851567,0.06915167057500876
0.018329807108324356,7.192249441438314,0.06434426983222687
0.018329807108324356,8.11888369594361,0.05961819382555033
0.018329807108324356,9.164903554162182,0.05502074192802431
0.018329807108324356,10.345690405573949,0.050590514657679324
0.018329807108324356,11.678607345450612,0.04635761333308328
0.018329807108324356,13.18325449365179,0.04234415862405549
0.018329807108324356,14.881757208156595,0.03856502393832008
0.018329807108324356,16.799091431418912,0.035028696039625155
0.018329807108324356,18.963450953661248,0.031738191940028686
0.018329807108324356,21.406661993596977,0.028691976982687717
0.018329807108324356,24.164651192858756,0.025884843514189525
0.018329807108324356,27.277973905842597,0.023308722249410652
0.018329807108324356,30.79241055330133,0.020953409148418384
0.018329807108324356,34.75963980887802,0.018807199297619155
0.018329807108324356,39.23799851757307,0.016857425987550925
0.018329807108324356,44.293339520504134,0.015090908076930547
0.018329807108324356,49.99999999999999,0.013494312061566316
0.023357214690901212,5.000000000000001,0.08860760889243147
0.023357214690901212,5.644189458423447,0.0840984899665331
0.023357214690901212,6.37137492851567,0.07939368537679814
0.023357214690901212,7.192249441438314,0.07456922856261412
0.023357214690901212,8.11888369594361,0.06969767012095836
0.023357214690901212,9.164903554162182,0.0648454257558964
0.023357214690901212,10.345690405573949,0.060071025747649685
0.023357214690901212,11.678607345450612,0.05542415285236216
0.023357214690901212,13.18325449365179,0.05094532738109489
0.023357214690901212,14.881757208156595,0.0466660930681948
0.023357214690901212,16.799091431418912,0.042609566069495064
0.023357214690901212,18.963450953661248,0.038791225689524776
0.023357214690901212,21.406661993596977,0.03521984505957013
0.023357214690901212,24.164651192858756,0.03189848031893576
0.023357214690901212,27.277973905842597,0.02882545623442888
0.023357214690901212,30.79241055330133,0.025995303638362555
0.023357214690901212,34.75963980887802,0.02339961904289333
0.023357214690901212,39.23799851757307,0.02102782909599508
0.023357214690901212,44.293339520504134,0.018867852215602113
0.023357214690901212,49.99999999999999,0.016906656970588702
0.029763514416313176,5.000000000000001,0.09718997805154886
0.029763514416313176,5.644189458423447,0.09332277437078795
0.029763514416313176,6.37137492851567,0.0890990505679203
0.029763514416313176,7.192249441438314,0.08459040728619305
0.029763514416313176,8.11888369594361,0.07987406442991721
0.029763514416313176,9.164903554162182,0.07502804186700093
0.029763514416313176,10.345690405573949,0.0701272255133233
0.029763514416313176,11.678607345450612,0.0652404292133812
0.029763514416313176,13.18325449365179,0.06042842760316111
0.029763514416313176,14.881757208156595,0.0557428527742235
0.029763514416313176,16.799091431418912,0.05122580659222966
0.029763514416313176,18.963450953661248,0.04691002859200853
0.029763514416313176,21.406661993596977,0.042819465960679655
0.029763514416313176,24.164651192858756,0.03897010929366122
0.029763514416313176,27.277973905842597,0.03537097999304602
0.029763514416313176,30.79241055330133,0.0320251786644547
0.029763514416313176,34.75963980887802,0.028930926317119073
0.029763514416313176,39.23799851757307,0.026082550219597506
0.029763514416313176,44.293339520504134,0.02347138323411558
0.029763514416313176,49.99999999999999,0.021086559145316666
0.0379269019073225,5.000000000000001,0.10390268088849024
0.0379269019073225,5.644189458423447,0.10095419212508888
0.0379269019073225,6.37137492851567,0.09753676396587195
0.0379269019073225,7.192249441438314,0.0936925252452743
0.0379269019073225,8.11888369594361,0.08948112522889504
0.0379269019073225,9.164903554162182,0.08497424974273989
0.0379269019073225,10.345690405573949,0.0802500406821765
0.0379269019073225,11.678607345450612,0.07538802424504674
0.0379269019073225,13.18325449365179,0.07046491066599478
0.0379269019073225,14.881757208156595,0.06555141916011233
0.0379269019073225,16.799091431418912,0.06071012735908071
0.0379269019073225,18.963450953661248,0.055994245600084716
0.0379269019073225,21.406661993596977,0.051447163834649416
0.0379269019073225,24.164651192858756,0.04710260047044185
0.0379269019073225,27.277973905842597,0.04298518667695492
0.0379269019073225,30.79241055330133,0.03911133731231212
0.0379269019073225,34.75963980887802,0.03549028384198421
0.0379269019073225,39.23799851757307,0.03212517074549303
0.0379269019073225,44.293339520504134,0.029014141965099615
0.0379269019073225,49.99999999999999,0.026151366225007886
0.04832930238571752,5.000000000000001,0.108475002341257
0.04832930238571752,5.644189458423447,0.10653613717431479
0.04832930238571752,6.37137492851567,0.10411225168453699
0.04832930238571752,7.192249441438314,0.10119591625340466
0.04832930238571752,8.11888369594361,0.09780484070009077
0.04832930238571752,9.164903554162182,0.09397949058785333
0.04832930238571752,10.345690405573949,0.08977867370502199
0.04832930238571752,11.678607345450612,0.0852740466095834
0.04832930238571752,13.18325449365179,0.08054440660749347
0.04832930238571752,14.881757208156595,0.07567042545067579
0.04832930238571752,16.799091431418912,0.07073023660081981
0.04832930238571752,18.963450953661248,0.06579606687319646
0.04832930238571752,21.406661993596977,0.06093193354727981
0.04832930238571752,24.164651192858756,0.05619231521535221
0.04832930238571752,27.277973905842597,0.0516216419089046
0.04832930238571752,30.79241055330133,0.04725442566570822
0.04832930238571752,34.75963980887802,0.04311585457022742
0.04832930238571752,39.23799851757307,0.03922269108039277
0.04832930238571752,44.293339520504134,0.03558434125404298
0.04832930238571752,49.99999999999999,0.03220398978191921
0.06158482110660261,5.000000000000001,0.11110215150975818
0.06158482110660261,5.644189458423447,0.11003923328478084
0.06158482110660261,6.37137492851567,0.10857992291163009
0.06158482110660261,7.192249441438314,0.10666941604135582
0.06158482110660261,8.11888369594361,0.10427352222751679
0.06158482110660261,9.164903554162182,0.10138267089310701
0.06158482110660261,10.345690405573949,0.09801269339466756
0.06158482110660261,11.678607345450612,0.09420268732177278
0.06158482110660261,13.18325449365179,0.09001073177239377
0.06158482110660261,14.881757208156595,0.0855083999192611
0.06158482110660261,16.799091431418912,0.08077495947727813
0.06158482110660261,18.963450953661248,0.07589195664213864
0.06158482110660261,21.406661993596977,0.07093863494390285
0.06158482110660261,24.164651192858756,0.06598841084255383
0.06158482110660261,27.277973905842597,0.06110644611096443
0.06158482110660261,30.79241055330133,0.05634823281036312
0.06158482110660261,34.75963980887802,0.05175903533662662
0.06158482110660261,39.23799851757307,0.04737400446251218
0.06158482110660261,44.293339520504134,0.04321877799700226
0.06158482110660261,49.99999999999999,0.039310400439683355
0.07847599703514611,5.000000000000001,0.11233509115555677
0.07847599703514611,5.644189458423447,0.11186467185940491
0.07847599703514611,6.37137492851567,0.11114400227678499
0.07847599703514611,7.192249441438314,0.11009903305494456
0.07847599703514611,8.11888369594361,0.1086604082364955
0.07847599703514611,9.164903554162182,0.10677204012463971
0.07847599703514611,10.345690405573949,0.10439812816024689
0.07847599703514611,11.678607345450612,0.10152741890542909
0.07847599703514611,13.18325449365179,0.09817424588950407
0.07847599703514611,14.881757208156595,0.0943765957018044
0.07847599703514611,16.799091431418912,0.09019193373245324
0.07847599703514611,18.963450953661248,0.08569172998862777
0.07847599703514611,21.406661993596977,0.08095559336939726
0.07847599703514611,24.164651192858756,0.07606574020667758
0.07847599703514611,27.277973905842597,0.07110228015960532
0.07847599703514611,30.79241055330133,0.06613956676759972
0.07847599703514611,34.75963980887802,0.06124366875136491
0.07847599703514611,39.23799851757307,0.05647088464288887
0.07847599703514611,44.293339520504134,0.051867144854406834
0.07847599703514611,49.99999999999999,0.047468111339814094
0.1,5.000000000000001,0.11279973419650069
0.1,5.644189458423447,0.11263265029357256
0.1,6.37137492851567,0.11234776454116617
0.1,7.192249441438314,0.11188558212209823
0.1,8.11888369594361,0.11117604694780288
0.1,9.164903554162182,0.11014497951685086
0.1,10.345690405573949,0.10872244600759819
0.1,11.678607345450612,0.10685137577366072
0.1,13.18325449365179,0.10449471801698793
0.1,14.881757208156595,0.10163989804504873
0.1,16.799091431418912,0.09830006031274091
0.1,18.963450953661248,0.0945122970501071
0.1,21.406661993596977,0.0903335663965947
0.1,24.164651192858756,0.08583523394040606
0.1,27.277973905842597,0.0810971586704804
0.1,30.79241055330133,0.0762020724333411
0.1,34.75963980887802,0.07123076111214757
0.1,39.23799851757307,0.06625831551428377
0.1,44.293339520504134,0.061351521376937466
0.1,49.99999999999999,0.056567316943585425
