sim_time,dt_used,n1_gDW,n2_gDW,mu_ipsc,lp_status,ode_nsteps,ode_status,adp_pre_clamp,adp_post_clamp,atp_drift,adp_drift,n_vars_clamped,A_tot_conserved,max_rel_dS,stab_warn,stab_halt,t_dfba_s,t_ode_s,t_update_s,t_step_wall,S_lac,dS_lac,stab_lac,S_nh4,dS_nh4,stab_nh4,S_arg,dS_arg,stab_arg,S_glc,dS_glc,stab_glc,S_gln,dS_gln,stab_gln,val_atp,val_adp,val_accoa,val_arg_c,val_Ptot,val_n_atp_eff,val_n1_gDW,val_n2_gDW,conv_all,conv_n_ok,conv_lac,conv_nh4,conv_arg,conv_glc,conv_gln,conv_atp,conv_adp,conv_accoa,conv_arg_c,conv_Ptot,conv_n_atp_eff,conv_n1_gDW,conv_n2_gDW
10.09999999999998,0.1,0.6533756425988417,45,0.0682246400670997,optimal,18,success,0.000270320393467637,0.00027032039346686076,0.0,7.762345453909969e-16,0,True,0.006836247154399113,False,False,1.0306847000028938,0.007411800033878535,4.12999652326107e-05,1.038166899990756,6.86525366192396,0.045762591543357906,0.00671055817377936,1.337938558766859,0.00908437562809374,0.006836247154399113,0.4683841848263885,1.8531478469836576e-05,3.9566262678255646e-05,7.03149068411311,-0.03398454900063076,0.0048099452449221645,2.025320198962772,-0.00989573739428383,0.004862254278529654,10.159729679606533,0.00027032039346686076,6.243266044931365,3.5099132933090065,38806.746654905284,9.701544435541267,0.6533756425988417,45,False,6,False,False,True,False,False,True,True,False,False,True,True,False,True
10.19999999999998,0.1,0.657187810897357,45,0.06817618429908344,optimal,18,success,0.0002710672932182026,0.0002710672932177971,0.0,4.0549161250957866e-16,0,True,0.006764572224757001,False,False,0.9819630999700166,0.007361600000876933,2.870004391297698e-05,0.9893673000042327,6.910795515576014,0.04554185365205367,0.006633673844367572,1.3469891407799248,0.009050582013065708,0.006764572224757001,0.46840614645844797,2.1961632059469137e-05,4.688807344682111e-05,6.997635826803941,-0.033854857309169484,0.004814748227663994,2.0155531439019665,-0.009767055060805387,0.004822474523192626,10.159728932706782,0.0002710672932177971,6.272388588490315,3.5618114415131967,38795.11209474705,9.698634408736455,0.657187810897357,45,False,6,False,False,True,False,False,True,True,False,False,True,True,False,True
10.29999999999998,0.1,0.6610190345001844,45,0.06812796988334505,optimal,18,success,0.00027181582166825444,0.00027181582167123963,0.0,2.9851880516129636e-15,0,True,0.006695366019672061,False,False,0.9816513000405394,0.006771299988031387,1.610000617802143e-05,0.9884516000165604,6.956119136369184,0.04532362079316955,0.0065583796671477455,1.35600772610197,0.009018585322045174,0.006695366019672061,0.468431432358384,2.5285899936039263e-05,5.398285254628349e-05,6.963908770008466,-0.03372705679547492,0.004819778798188647,2.00591216338374,-0.009640980518226741,0.004783292639737841,10.159728184178329,0.00027181582167123963,6.30102002360156,3.613928746828858,38783.48102443335,9.695725254808742,0.6610190345001844,45,False,6,False,False,True,False,False,True,True,False,False,True,True,False,True
10.399999999999979,0.1,0.664869403296233,45,0.06807999391115133,optimal,18,success,0.0002725664013494435,0.00027256640134787347,0.0,1.570033165976259e-15,0,True,0.006628535639728248,False,False,0.9186049000127241,0.006713599956128746,1.580000389367342e-05,0.9253472000127658,7.001226993409232,0.045107857040048424,0.006484629741921431,1.3649960716421838,0.00898834554021377,0.006628535639728248,0.46845993710793915,2.8504749555103204e-05,6.085148772274317e-05,6.930307645141583,-0.03360112486688312,0.004825038060750223,1.9963947108476912,-0.00951745253604867,0.004744700545608058,10.159727433598652,0.00027256640134787347,6.32916281093376,3.6662630260746534,38771.85344291737,9.692816973496308,0.664869403296233,45,False,6,False,False,True,False,False,True,True,False,False,True,True,False,True
10.499999999999979,0.1,0.6687390075060794,45,0.06803225352141999,optimal,18,success,0.0002733194651993346,0.00027331946519915107,0.0,1.835554278017959e-16,0,True,0.006563992423267507,False,False,0.9346416000043973,0.0068922999780625105,1.5300000086426735e-05,0.9415618000202812,7.046121520203581,0.044894526794349104,0.006412379835221971,1.373955895514233,0.008959823872049206,0.006563992423267507,0.468491555786119,3.1618678179847805e-05,6.74949460460745e-05,6.896830605993446,-0.033477039148136295,0.004830527137075222,1.9869982992020472,-0.009396411645644047,0.004706690312585644,10.159726680534801,0.00027331946519915107,6.356819252544083,3.7188121837617465,38760.22934915263,9.689909564537407,0.6687390075060794,45,False,6,False,False,True,False,False,True,True,False,False,True,True,False,True
10.599999999999978,0.1,0.672627937683623,45,0.06798474589995716,optimal,18,success,0.00027407545586469087,0.00027407545586299875,0.0,1.6921143305981268e-15,0,True,0.00650165171078038,False,False,0.933951299986802,0.006626899994444102,1.580000389367342e-05,0.9406070999684744,7.0908051149885205,0.04468359478493941,0.0063415873054157015,1.38288887821284,0.008932982698606902,0.00650165171078038,0.468526183997141,3.4628211022038095e-05,7.391426930616217e-05,6.863475828513055,-0.03335477748039142,0.00483624716712712,1.9777204991253334,-0.009277800076713735,0.004669254161133193,10.159725924544137,0.00027407545586299875,6.383991492734908,3.7715742092135427,38748.608742092976,9.687003027670372,0.672627937683623,45,False,6,False,False,True,False,False,True,True,False,False,True,True,False,True
10.699999999999978,0.1,0.6765362847177494,45,0.06793746827871372,optimal,18,success,0.00027483482451096103,0.0002748348245109611,0.0,5.421010862427522e-20,0,True,0.006441432624174963,False,False,0.913199300004635,0.006725999992340803,1.580000389367342e-05,0.9199666000204161,7.135280141055318,0.04447502606679801,0.0062722110318314695,1.3917966637485688,0.008907785535728904,0.006441432624174963,0.4685637178966046,3.753389946357488e-05,8.011056958089649e-05,6.830241510592819,-0.0332343179202365,0.004842199309884739,1.9685589374309422,-0.009161561694391158,0.0046323844539422785,10.15972516517549,0.0002748348245109611,6.410681518996753,3.824547173781698,38736.99162069255,9.684097362633619,0.6765362847177494,45,False,6,False,False,True,False,False,True,True,False,False,True,True,False,True
10.799999999999978,0.1,0.6804641398340046,45,0.06789041793506231,optimal,18,success,0.000275598029016598,0.000275598029016777,0.0,1.7900177867735678e-16,0,True,0.006383257861179802,False,False,0.9422781000030227,0.006838299974333495,1.6200006939470768e-05,0.9491481999866664,7.179548927075241,0.04426878601992264,0.006204211347667594,1.4006808607436056,0.008884196995036873,0.006383257861179802,0.46860405421596013,4.0336319355496286e-05,8.60850249707065e-05,6.797125871854105,-0.033115638738714356,0.004848384744134786,1.9595112954893297,-0.009047641941612523,0.004596073691052451,10.159724401970983,0.000275598029016777,6.436891163137792,3.8777292281546174,38725.3779839058,9.681192569165635,0.6804641398340046,45,False,6,False,False,True,False,False,True,True,False,False,True,True,False,True
10.899999999999977,0.1,0.6844115945962773,45,0.06784359219109666,optimal,18,success,0.0002763655314107132,0.0002763655314144131,0.0,3.699894123715408e-15,0,True,0.006327053502251326,False,False,0.9775824000244029,0.00690580002265051,1.6499951016157866e-05,0.9845178999821655,7.223613767423483,0.04406484034824246,0.006137549976443062,1.4095430434891099,0.008862182745504231,0.006327053502251326,0.4686470902853515,4.3036069391368234e-05,9.183887549452293e-05,6.764127153433751,-0.03299871842035386,0.00485480466927892,1.9505753077075636,-0.008935987781766021,0.004560314504099107,10.159723634468586,0.0002763655314144131,6.462622102722873,3.9311185997549125,38713.7678306875,9.678288647004988,0.6844115945962773,45,False,6,False,False,True,False,False,True,True,False,False,True,True,False,True
10.999999999999977,0.1,0.6883787409084954,45,0.06779698841294597,optimal,18,success,0.0002771377943917647,0.0002771377943915354,0.0,2.293087594806842e-16,0,True,0.0062727488304541905,False,False,0.9366099000326358,0.006733599992003292,1.5199999324977398e-05,0.9433722000103444,7.267476922502022,0.043863155078538385,0.006072189971776895,1.418384752966631,0.008841709477521154,0.0062727488304541905,0.4686927240549038,4.563376955228388e-05,9.737341914253266e-05,6.731243617771543,-0.03288353566220812,0.004861460306155699,1.9417487600621752,-0.008826547645388424,0.00452509965163146,10.159722862205609,0.0002771377943915354,6.487875862971375,3.9847135902225,38702.16115999274,9.675385595890328,0.6883787409084954,45,False,6,False,False,True,False,False,True,True,False,False,True,True,False,True
